s			t			RPM			rad/s^2			Nm
0.048		44.7 		1257 		2.087		0.2692
0.048		44.7 		1260 		-1.735		-0.2239
0.048		44.8 		1256 		-9.246		-1.193
0.048		44.8 		1256 		-5.922		-0.7639
0.048		44.9 		1253 		-8.937		-1.153
0.048		44.9 		1251 		0    		0    
0.048		45   		1253 		0.3426		0.0442
0.048		45   		1252 		-8.382		-1.081
0.048		45.1 		1250 		-4.774		-0.6159
0.048		45.1 		1249 		-10.51		-1.356
0.048		45.2 		1245 		2.489		0.3211
0.048		45.2 		1251 		-0.6761		-0.08722
0.048		45.3 		1244 		-10.66		-1.375
0.048		45.3 		1246 		-1.29		-0.1664
0.048		45.4 		1244 		-8.618		-1.112
0.048		45.4 		1242 		-0.5586		-0.07207
0.048		45.5 		1244 		-1.226		-0.1582
0.048		45.5 		1241 		-11.01		-1.42
0.048		45.5 		1238 		-6.367		-0.8213
0.048		45.6 		1238 		-1.656		-0.2137
0.048		45.6 		1238 		0.5521		0.07122
0.048		45.7 		1238 		-7.155		-0.923
0.049		45.7 		1234 		-5.496		-0.7089
0.049		45.8 		1236 		-1.533		-0.1977
0.049		45.8 		1234 		-12.76		-1.647
0.049		45.9 		1230 		-3.806		-0.491
0.049		45.9 		1232 		4.616		0.5954
0.049		46   		1232 		-7.647		-0.9864
0.049		46   		1228 		-2.547		-0.3286
0.049		46.1 		1231 		-8.884		-1.146
0.049		46.1 		1224 		-6.62		-0.854
0.049		46.2 		1228 		3.054		0.394
0.049		46.2 		1226 		-6.006		-0.7748
0.049		46.3 		1225 		-2.674		-0.3449
0.049		46.3 		1224 		-10.86		-1.401
0.049		46.4 		1220 		-4.62		-0.596
0.049		46.4 		1222 		0.1587		0.02048
0.049		46.5 		1220 		-6.082		-0.7846
0.049		46.5 		1219 		-2.005		-0.2586
0.049		46.6 		1219 		-4.736		-0.611
0.049		46.6 		1217 		-6.089		-0.7855
0.049		46.7 		1216 		-5.752		-0.742
0.049		46.7 		1214 		-2.662		-0.3434
0.049		46.8 		1215 		-2.135		-0.2754
0.049		46.8 		1213 		-7.273		-0.9383
0.050		46.9 		1212 		-3.006		-0.3878
0.050		46.9 		1212 		-4.958		-0.6396
0.050		47   		1209 		-3.199		-0.4127
0.050		47   		1210 		1.803		0.2326
0.050		47.1 		1210 		-12.27		-1.582
0.050		47.1 		1205 		-8.794		-1.134
0.050		47.2 		1206 		3.568		0.4603
0.050		47.2 		1206 		-5.6 		-0.7224
0.050		47.3 		1203 		-4.474		-0.5772
0.050		47.3 		1204 		-2.381		-0.3072
0.050		47.4 		1202 		-6.524		-0.8416
0.050		47.4 		1201 		1.061		0.1368
0.050		47.5 		1203 		-7.698		-0.993
0.050		47.5 		1197 		-7.783		-1.004
0.050		47.6 		1199 		-0.5499		-0.07094
0.050		47.6 		1197 		-0.9506		-0.1226
0.050		47.7 		1198 		-2.246		-0.2898
0.050		47.7 		1196 		-13.52		-1.744
0.050		47.8 		1192 		-1.883		-0.243
0.050		47.8 		1195 		1.581		0.204
0.050		47.9 		1193 		-3.86		-0.4979
0.050		47.9 		1193 		-4.682		-0.604
0.050		48   		1190 		-9.676		-1.248
0.050		48   		1189 		-2.447		-0.3157
0.050		48.1 		1189 		1.908		0.2461
0.050		48.1 		1190 		-9.215		-1.189
0.051		48.2 		1185 		-8.312		-1.072
0.051		48.2 		1186 		5.483		0.7073
0.051		48.3 		1187 		-4.797		-0.6188
0.051		48.3 		1183 		-9.283		-1.197
0.051		48.4 		1183 		-2.214		-0.2856
0.051		48.4 		1182 		-3.988		-0.5144
0.051		48.5 		1181 		-4.601		-0.5935
0.051		48.5 		1180 		-2.248		-0.29
0.051		48.6 		1180 		-2.053		-0.2649
0.051		48.6 		1179 		-9.748		-1.258
0.051		48.7 		1175 		-5.121		-0.6606
0.051		48.7 		1176 		5.447		0.7027
0.051		48.8 		1178 		-7.234		-0.9332
0.051		48.8 		1173 		-9.336		-1.204
0.051		48.9 		1173 		-0.6103		-0.07872
0.051		48.9 		1173 		-3.47		-0.4476
0.051		49   		1172 		-6.357		-0.82
0.051		49   		1170 		-2.566		-0.331
0.051		49.1 		1170 		-3.255		-0.4199
0.051		49.1 		1168 		-8.809		-1.136
0.051		49.2 		1166 		5.472		0.7059
0.051		49.2 		1171 		2.503		0.3228
0.051		49.3 		1167 		-13.1		-1.689
0.052		49.3 		1164 		-5.248		-0.677
0.052		49.4 		1165 		-4.354		-0.5617
0.052		49.4 		1162 		-3.434		-0.443
0.052		49.5 		1163 		-1.552		-0.2002
0.052		49.5 		1161 		-6.379		-0.8229
0.052		49.6 		1160 		-5.583		-0.7202
0.052		49.7 		1159 		-7.231		-0.9328
0.052		49.7 		1156 		0.4967		0.06407
0.052		49.8 		1159 		3.339		0.4308
0.052		49.8 		1158 		-4.289		-0.5532
0.052		49.9 		1157 		-8.584		-1.107
0.052		49.9 		1154 		-3.855		-0.4973
0.052		50   		1155 		-0.8937		-0.1153
0.052		50   		1153 		-6.156		-0.7942
0.052		50.1 		1152 		-4.757		-0.6137
0.052		50.1 		1151 		-4.211		-0.5432
0.052		50.2 		1150 		-7.108		-0.917
0.052		50.2 		1147 		-3.611		-0.4658
0.052		50.3 		1148 		-1.976		-0.2549
0.052		50.3 		1146 		-0.6587		-0.08498
0.052		50.4 		1147 		-0.7015		-0.0905
0.052		50.4 		1146 		-9.398		-1.212
0.053		50.5 		1143 		-4.226		-0.5452
0.052		50.5 		1144 		0.7389		0.09532
0.052		50.6 		1143 		-10.7		-1.38
0.053		50.6 		1138 		-1.903		-0.2454
0.053		50.7 		1142 		0.5169		0.06667
0.053		50.7 		1139 		-8.996		-1.16
0.053		50.8 		1138 		-2.786		-0.3594
0.053		50.9 		1137 		-3.036		-0.3916
0.053		50.9 		1136 		-5.629		-0.7261
0.053		51   		1134 		-4.294		-0.5539
0.053		51   		1134 		-5.717		-0.7374
0.053		51.1 		1132 		-1.058		-0.1364
0.053		51.1 		1133 		0.04222		0.005446
0.053		51.2 		1132 		-2.197		-0.2834
0.053		51.2 		1132 		-6.98		-0.9004
0.053		51.3 		1128 		-5.623		-0.7254
0.053		51.3 		1129 		-1.755		-0.2263
0.053		51.4 		1127 		-5.965		-0.7695
0.053		51.4 		1126 		-3.948		-0.5093
0.053		51.5 		1125 		-0.6228		-0.08034
0.053		51.5 		1126 		-8.263		-1.066
0.054		51.6 		1121 		-3.55		-0.458
0.053		51.6 		1124 		0.9867		0.1273
0.054		51.7 		1121 		-4.486		-0.5786
0.053		51.8 		1122 		-7.364		-0.9499
0.054		51.8 		1118 		-5.43		-0.7005
0.054		51.9 		1119 		3.259		0.4204
0.054		51.9 		1119 		-7.925		-1.022
0.054		52   		1115 		-7.05		-0.9094
0.054		52   		1116 		-1.009		-0.1301
0.054		52.1 		1115 		-3.788		-0.4886
0.054		52.1 		1114 		0.3623		0.04674
0.054		52.2 		1115 		-7.257		-0.9362
0.054		52.2 		1110 		-6.362		-0.8207
0.054		52.3 		1112 		-1.035		-0.1336
0.054		52.3 		1110 		-3.305		-0.4263
0.054		52.4 		1110 		-1.827		-0.2356
0.054		52.5 		1109 		-8.033		-1.036
0.054		52.5 		1106 		-3.985		-0.5141
0.054		52.6 		1107 		-1.926		-0.2485
0.054		52.6 		1105 		-5.807		-0.7491
0.054		52.7 		1104 		-2.817		-0.3634
0.054		52.7 		1103 		-4.601		-0.5936
0.054		52.8 		1101 		-3.969		-0.512
0.054		52.8 		1101 		-3.257		-0.4202
0.055		52.9 		1099 		-2.44		-0.3148
0.055		52.9 		1100 		-5.516		-0.7116
0.055		53   		1097 		-4.121		-0.5316
0.055		53.1 		1098 		2.345		0.3025
0.055		53.1 		1098 		-5.029		-0.6487
0.055		53.2 		1095 		-8.869		-1.144
0.055		53.2 		1093 		-4.338		-0.5596
0.055		53.3 		1093 		-3.603		-0.4647
0.055		53.3 		1091 		-4.237		-0.5466
0.055		53.4 		1091 		-3.508		-0.4525
0.055		53.4 		1089 		-5.414		-0.6984
0.055		53.5 		1088 		-2.438		-0.3145
0.055		53.5 		1088 		-3.962		-0.5111
0.055		53.6 		1086 		-8.936		-1.153
0.055		53.7 		1083 		-4.744		-0.612
0.055		53.7 		1083 		-3.618		-0.4667
0.055		53.8 		1082 		-1.402		-0.1808
0.055		53.8 		1082 		1.253		0.1616
0.055		53.9 		1082 		-5.371		-0.6928
0.056		53.9 		1080 		-7.438		-0.9596
0.056		54   		1078 		-5.178		-0.6679
0.056		54   		1077 		-4.397		-0.5672
0.056		54.1 		1076 		-2.827		-0.3646
0.056		54.2 		1075 		-14.17		-1.827
0.056		54.2 		1068 		-45.27		-5.84
0.057		54.3 		1051 		-68.43		-8.828
0.058		54.3 		1031 		-87.14		-11.24
0.060		54.4 		1003 		-84.99		-10.96
0.061		54.4 		982.5		-45.18		-5.828
0.061		54.5 		976.3		-6.09		-0.7857
0.061		54.6 		978.9		-0.8951		-0.1155
0.061		54.6 		975.8		-15.76		-2.033
0.062		54.7 		969.6		-43.43		-5.603
0.063		54.8 		950.1		-56.51		-7.29
0.064		54.8 		935.6		-34.54		-4.455
0.065		54.9 		928.9		-15.29		-1.972
0.065		54.9 		926.1		-23.32		-3.008
0.066		55   		914.5		-56.59		-7.3 
0.067		55.1 		890.7		-60.48		-7.801
0.069		55.1 		875.6		-43.29		-5.585
0.070		55.2 		862.3		-46.01		-5.935
0.071		55.3 		845  		-47.31		-6.103
0.072		55.4 		830.3		-47.45		-6.121
0.074		55.4 		812.3		-49.99		-6.448
0.075		55.5 		795  		-40.65		-5.244
0.077		55.6 		783  		-31.98		-4.126
0.078		55.6 		771.6		-31.84		-4.108
0.079		55.7 		759.3		-34.3		-4.425
0.080		55.8 		745.7		-37.89		-4.888
0.082		55.9 		730.2		-38.87		-5.014
0.084		56   		715.2		-38.89		-5.017
0.086		56.1 		699.1		-39.91		-5.148
0.088		56.1 		682.5		-45.05		-5.811
0.091		56.2 		661.3		-48.71		-6.284
0.094		56.3 		640.3		-50.59		-6.526
0.097		56.4 		616  		-52.54		-6.778
0.101		56.5 		591.4		-52.63		-6.79
0.106		56.6 		565  		-48.79		-6.294
0.111		56.7 		542  		-42.64		-5.501
0.115		56.8 		519.9		-40.29		-5.197
0.121		56.9 		497.6		-41.58		-5.363
0.127		57.1 		472.1		-44.47		-5.737
0.135		57.2 		443.6		-46.42		-5.988
0.146		57.3 		412.1		-45.25		-5.838
0.158		57.5 		380.7		-42.09		-5.43
0.172		57.6 		348.7		-38.4		-4.954
0.189		57.8 		317.6		-22.73		-2.932
0.195		58   		307.7		-6.495		-0.8378
0.196		58.2 		305.5		-2.103		-0.2713
0.198		58.4 		303.8		-1.953		-0.2519
0.199		58.6 		301.8		-2.059		-0.2657
0.200		58.8 		299.9		-1.93		-0.2489
0.201		59   		298.1		-2.018		-0.2603
0.203		59.2 		296  		-2.071		-0.2671
0.204		59.4 		294.1		-2.021		-0.2607
0.205		59.6 		292.1		-2.138		-0.2758
0.207		59.8 		289.9		-2.069		-0.2669
0.208		60   		288  		-2.023		-0.261
0.210		60.2 		285.9		-2.119		-0.2733
0.211		60.4 		283.7		-2.017		-0.2602
0.213		60.6 		281.8		-1.89		-0.2439
0.214		60.8 		279.9		-2.032		-0.2621
0.216		61.1 		277.6		-1.922		-0.248
0.217		61.3 		275.9		-1.845		-0.2379
0.219		61.5 		273.8		-1.999		-0.2579
0.221		61.7 		271.7		-1.976		-0.2548
0.223		61.9 		269.7		-2.003		-0.2584
0.224		62.2 		267.5		-2.086		-0.2691
0.226		62.4 		265.2		-2.077		-0.268
0.228		62.6 		263  		-2.057		-0.2654
0.230		62.8 		260.7		-2.061		-0.2658
0.232		63.1 		258.5		-1.935		-0.2497
0.234		63.3 		256.4		-1.89		-0.2439
0.236		63.5 		254.2		-1.828		-0.2358
0.238		63.8 		252.3		-1.744		-0.2249
0.240		64   		250.3		-1.827		-0.2357
0.242		64.2 		248.1		-1.758		-0.2268
0.244		64.5 		246.2		-1.786		-0.2304
0.246		64.7 		244  		-1.836		-0.2368
0.248		65   		241.9		-1.819		-0.2346
0.250		65.2 		239.6		-1.792		-0.2312
0.253		65.5 		237.6		-1.777		-0.2293
